# COPERNICUS
#	EPS PER
#
#	Wavelegnth (A)	Mean Counts	  Mean Background	#Scans	Sigma
#	--------------  -----------   ---------------   ------  -----
      1392.69       280.697       484.583        3       62.5823
      1392.79       260.697       485.389        3       58.5092
      1392.89       226.296       486.037        3       55.8690
      1392.99       190.350       486.684        3       64.9038
      1393.09       173.251       487.773        3       56.9541
      1393.19       161.249       488.345        3       40.9643
      1393.29       131.469       488.345        3       35.6155
      1393.39       108.356       488.873        3       37.6561
      1393.49       91.0583       489.679        3       44.0541
      1393.59       99.4529       490.315        3       37.1274
      1393.69       104.553       490.757        3       26.5077
      1393.79       98.8527       491.494        3       26.9059
      1393.89       108.726       492.422        3       31.5973
      1393.99       124.884       493.005        3       37.5648
      1394.09       141.209       493.207        3       40.2195
      1394.19       166.595       493.143        3       48.1723
      1394.29       191.206       493.008        3       62.5702
      1394.39       215.427       493.161        3       61.6938
      1394.49       235.717       492.957        3       53.6934
      1394.59       259.136       492.396        3       53.9181
      1394.69       292.577       492.467        3       36.1781
      1394.79       332.925       492.712        3       7.10724
      1394.89       347.482       494.712        3       37.9591
      1394.99       364.483       494.966        3       33.4926
      1395.09       386.001       495.169        3       28.3486
      1395.19       413.778       495.371        3       42.8101
      1395.29       444.389       495.368        3       43.7121
      1395.39       480.576       495.402        3       24.3153
      1395.49       479.064       495.493        3       23.1841
      1395.59       470.545       495.896        3       33.2934
      1395.69       453.123       496.700        3       44.0210
      1395.79       457.605       497.071        3       64.0460
      1395.89       466.613       497.529        3       69.8539
      1395.99       457.628       497.945        3       24.7477
      1396.09       469.948       498.227        3       6.09373
      1396.19       487.607       498.428        3       30.1665
      1396.29       483.334       498.878        3       26.7888
      1396.39       490.038       498.991        3       36.0765
      1396.49       491.895       498.789        3       40.3750
      1396.59       476.023       498.699        3       29.3130
      1396.69       471.984       498.385        3       1.10859
      1396.79       505.213       497.761        3       12.5550
      1396.89       526.716       497.727        3       15.4171
      1396.99       526.119       498.333        3       24.1303
      1397.09       496.044       498.230        3       13.9214
      1397.19       482.482       498.062        3       31.7519
      1397.29       497.772       497.658        3       30.4576
      1397.39       501.274       497.904        3       22.8327
      1397.49       495.296       498.383        3       33.1567
      1397.59       506.512       497.807        3       45.4302
      1397.69       507.422       496.911        3       35.9423
      1397.79       488.922       495.497        3       2.75682
